Age,Year,Incidence,Sex,Country
17,2020,0.015,f,south africa
18,2020,0.0158,f,south africa
19,2020,0.0152,f,south africa
20,2020,0.014,f,south africa
21,2020,0.0128,f,south africa
22,2020,0.0115,f,south africa
23,2020,0.0103,f,south africa
24,2020,0.0092,f,south africa
25,2020,0.0086,f,south africa
26,2020,0.0089,f,south africa
27,2020,0.0091,f,south africa
28,2020,0.0092,f,south africa
29,2020,0.0094,f,south africa
30,2020,0.0095,f,south africa
31,2020,0.0095,f,south africa
32,2020,0.0094,f,south africa
33,2020,0.0094,f,south africa
34,2020,0.0092,f,south africa
35,2020,0.0091,f,south africa
36,2020,0.0089,f,south africa
37,2020,0.0087,f,south africa
38,2020,0.0085,f,south africa
39,2020,0.0083,f,south africa
40,2020,0.0081,f,south africa
41,2020,0.0078,f,south africa
42,2020,0.0076,f,south africa
43,2020,0.0074,f,south africa
44,2020,0.0072,f,south africa
45,2020,0.007,f,south africa
46,2020,0.0068,f,south africa
47,2020,0.0065,f,south africa
48,2020,0.0063,f,south africa
49,2020,0.0061,f,south africa
50,2020,0.0059,f,south africa
51,2020,0.0056,f,south africa
52,2020,0.0054,f,south africa
53,2020,0.0052,f,south africa
54,2020,0.0049,f,south africa
55,2020,0.0047,f,south africa
56,2020,0.0045,f,south africa
57,2020,0.0043,f,south africa
58,2020,0.004,f,south africa
59,2020,0.0038,f,south africa
60,2020,0.0036,f,south africa
61,2020,0.0034,f,south africa
62,2020,0.0032,f,south africa
63,2020,0.003,f,south africa
64,2020,0.0028,f,south africa
65,2020,0.0025,f,south africa
66,2020,0.0023,f,south africa
67,2020,0.0021,f,south africa
68,2020,0.0019,f,south africa
69,2020,0.0018,f,south africa
70,2020,0.0016,f,south africa
71,2020,0.0014,f,south africa
72,2020,0.0012,f,south africa
73,2020,0.0011,f,south africa
74,2020,0.0009,f,south africa
75,2020,0.0008,f,south africa
76,2020,0.0007,f,south africa
77,2020,0.0006,f,south africa
78,2020,0.0005,f,south africa
79,2020,0.0004,f,south africa
80,2020,0.0003,f,south africa
81,2020,0.000274,f,south africa
82,2020,0.000226,f,south africa
83,2020,0.000185,f,south africa
84,2020,0.00015,f,south africa
85,2020,0.000121,f,south africa
86,2020,0.0000969,f,south africa
87,2020,0.0000773,f,south africa
88,2020,0.0000619,f,south africa
89,2020,0.0000501,f,south africa
10,2021,0.00000018,f,south africa
11,2021,0.0000103,f,south africa
12,2021,0.000131,f,south africa
13,2021,0.0008,f,south africa
14,2021,0.0029,f,south africa
15,2021,0.0069,f,south africa
16,2021,0.0113,f,south africa
17,2021,0.0141,f,south africa
18,2021,0.0149,f,south africa
19,2021,0.0143,f,south africa
20,2021,0.0131,f,south africa
21,2021,0.0118,f,south africa
22,2021,0.0106,f,south africa
23,2021,0.0094,f,south africa
24,2021,0.0083,f,south africa
25,2021,0.0078,f,south africa
26,2021,0.0082,f,south africa
27,2021,0.0083,f,south africa
28,2021,0.0085,f,south africa
29,2021,0.0087,f,south africa
30,2021,0.0087,f,south africa
31,2021,0.0088,f,south africa
32,2021,0.0088,f,south africa
33,2021,0.0087,f,south africa
34,2021,0.0086,f,south africa
35,2021,0.0085,f,south africa
36,2021,0.0084,f,south africa
37,2021,0.0082,f,south africa
38,2021,0.008,f,south africa
39,2021,0.0078,f,south africa
40,2021,0.0076,f,south africa
41,2021,0.0075,f,south africa
42,2021,0.0072,f,south africa
43,2021,0.007,f,south africa
44,2021,0.0068,f,south africa
45,2021,0.0067,f,south africa
46,2021,0.0065,f,south africa
47,2021,0.0063,f,south africa
48,2021,0.0061,f,south africa
49,2021,0.0059,f,south africa
50,2021,0.0057,f,south africa
51,2021,0.0055,f,south africa
52,2021,0.0053,f,south africa
53,2021,0.0051,f,south africa
54,2021,0.0049,f,south africa
55,2021,0.0047,f,south africa
56,2021,0.0044,f,south africa
57,2021,0.0042,f,south africa
58,2021,0.004,f,south africa
59,2021,0.0038,f,south africa
60,2021,0.0036,f,south africa
61,2021,0.0034,f,south africa
62,2021,0.0032,f,south africa
63,2021,0.003,f,south africa
64,2021,0.0028,f,south africa
65,2021,0.0026,f,south africa
66,2021,0.0024,f,south africa
67,2021,0.0022,f,south africa
68,2021,0.0021,f,south africa
69,2021,0.0019,f,south africa
70,2021,0.0017,f,south africa
71,2021,0.0015,f,south africa
72,2021,0.0013,f,south africa
73,2021,0.0012,f,south africa
74,2021,0.001,f,south africa
75,2021,0.0009,f,south africa
76,2021,0.0007,f,south africa
77,2021,0.0006,f,south africa
78,2021,0.0005,f,south africa
79,2021,0.0005,f,south africa
80,2021,0.0004,f,south africa
81,2021,0.000317,f,south africa
82,2021,0.000264,f,south africa
83,2021,0.000217,f,south africa
84,2021,0.000177,f,south africa
85,2021,0.000143,f,south africa
86,2021,0.000115,f,south africa
87,2021,0.0000917,f,south africa
88,2021,0.0000733,f,south africa
89,2021,0.0000592,f,south africa
10,2022,0.00000015,f,south africa
11,2022,0.00000905,f,south africa
12,2022,0.000119,f,south africa
13,2022,0.0007,f,south africa
14,2022,0.0027,f,south africa
15,2022,0.0065,f,south africa
16,2022,0.0107,f,south africa
17,2022,0.0133,f,south africa
18,2022,0.0141,f,south africa
19,2022,0.0135,f,south africa
20,2022,0.0124,f,south africa
21,2022,0.0111,f,south africa
22,2022,0.0098,f,south africa
23,2022,0.0087,f,south africa
24,2022,0.0076,f,south africa
25,2022,0.007,f,south africa
26,2022,0.0074,f,south africa
27,2022,0.0076,f,south africa
28,2022,0.0077,f,south africa
29,2022,0.0079,f,south africa
30,2022,0.008,f,south africa
31,2022,0.008,f,south africa
32,2022,0.008,f,south africa
33,2022,0.008,f,south africa
34,2022,0.008,f,south africa
35,2022,0.0079,f,south africa
36,2022,0.0078,f,south africa
37,2022,0.0077,f,south africa
38,2022,0.0075,f,south africa
39,2022,0.0074,f,south africa
40,2022,0.0072,f,south africa
41,2022,0.007,f,south africa
42,2022,0.0069,f,south africa
43,2022,0.0067,f,south africa
44,2022,0.0065,f,south africa
45,2022,0.0063,f,south africa
46,2022,0.0062,f,south africa
47,2022,0.006,f,south africa
48,2022,0.0058,f,south africa
49,2022,0.0057,f,south africa
50,2022,0.0055,f,south africa
51,2022,0.0053,f,south africa
52,2022,0.0051,f,south africa
53,2022,0.0049,f,south africa
54,2022,0.0047,f,south africa
55,2022,0.0046,f,south africa
56,2022,0.0044,f,south africa
57,2022,0.0042,f,south africa
58,2022,0.004,f,south africa
59,2022,0.0038,f,south africa
60,2022,0.0036,f,south africa
61,2022,0.0034,f,south africa
62,2022,0.0032,f,south africa
63,2022,0.0031,f,south africa
64,2022,0.0029,f,south africa
65,2022,0.0027,f,south africa
66,2022,0.0025,f,south africa
67,2022,0.0023,f,south africa
68,2022,0.0021,f,south africa
69,2022,0.002,f,south africa
70,2022,0.0018,f,south africa
71,2022,0.0016,f,south africa
72,2022,0.0014,f,south africa
73,2022,0.0013,f,south africa
74,2022,0.0011,f,south africa
75,2022,0.001,f,south africa
76,2022,0.0008,f,south africa
77,2022,0.0007,f,south africa
78,2022,0.0006,f,south africa
79,2022,0.0005,f,south africa
80,2022,0.0004,f,south africa
81,2022,0.0004,f,south africa
82,2022,0.000304,f,south africa
83,2022,0.000252,f,south africa
84,2022,0.000208,f,south africa
85,2022,0.000168,f,south africa
86,2022,0.000135,f,south africa
87,2022,0.000108,f,south africa
88,2022,0.0000868,f,south africa
89,2022,0.0000701,f,south africa
10,2023,0.00000013,f,south africa
11,2023,0.00000786,f,south africa
12,2023,0.000105,f,south africa
13,2023,0.0007,f,south africa
14,2023,0.0025,f,south africa
15,2023,0.0061,f,south africa
16,2023,0.0101,f,south africa
17,2023,0.0126,f,south africa
18,2023,0.0132,f,south africa
19,2023,0.0127,f,south africa
20,2023,0.0116,f,south africa
21,2023,0.0104,f,south africa
22,2023,0.0091,f,south africa
23,2023,0.008,f,south africa
24,2023,0.007,f,south africa
25,2023,0.0064,f,south africa
26,2023,0.0067,f,south africa
27,2023,0.0069,f,south africa
28,2023,0.007,f,south africa
29,2023,0.0071,f,south africa
30,2023,0.0072,f,south africa
31,2023,0.0073,f,south africa
32,2023,0.0073,f,south africa
33,2023,0.0073,f,south africa
34,2023,0.0073,f,south africa
35,2023,0.0073,f,south africa
36,2023,0.0072,f,south africa
37,2023,0.0071,f,south africa
38,2023,0.007,f,south africa
39,2023,0.0069,f,south africa
40,2023,0.0068,f,south africa
41,2023,0.0066,f,south africa
42,2023,0.0065,f,south africa
43,2023,0.0063,f,south africa
44,2023,0.0062,f,south africa
45,2023,0.006,f,south africa
46,2023,0.0059,f,south africa
47,2023,0.0057,f,south africa
48,2023,0.0056,f,south africa
49,2023,0.0054,f,south africa
50,2023,0.0053,f,south africa
51,2023,0.0051,f,south africa
52,2023,0.0049,f,south africa
53,2023,0.0048,f,south africa
54,2023,0.0046,f,south africa
55,2023,0.0044,f,south africa
56,2023,0.0043,f,south africa
57,2023,0.0041,f,south africa
58,2023,0.0039,f,south africa
59,2023,0.0037,f,south africa
60,2023,0.0036,f,south africa
61,2023,0.0034,f,south africa
62,2023,0.0032,f,south africa
63,2023,0.0031,f,south africa
64,2023,0.0029,f,south africa
65,2023,0.0027,f,south africa
66,2023,0.0025,f,south africa
67,2023,0.0024,f,south africa
68,2023,0.0022,f,south africa
69,2023,0.002,f,south africa
70,2023,0.0018,f,south africa
71,2023,0.0017,f,south africa
72,2023,0.0015,f,south africa
73,2023,0.0014,f,south africa
74,2023,0.0012,f,south africa
75,2023,0.0011,f,south africa
76,2023,0.0009,f,south africa
77,2023,0.0008,f,south africa
78,2023,0.0007,f,south africa
79,2023,0.0006,f,south africa
80,2023,0.0005,f,south africa
81,2023,0.0004,f,south africa
82,2023,0.0003,f,south africa
83,2023,0.000288,f,south africa
84,2023,0.00024,f,south africa
85,2023,0.000195,f,south africa
86,2023,0.000157,f,south africa
87,2023,0.000126,f,south africa
88,2023,0.000101,f,south africa
89,2023,0.0000819,f,south africa
10,2024,0.00000012,f,south africa
11,2024,0.00000706,f,south africa
12,2024,0.0000934,f,south africa
13,2024,0.0006,f,south africa
14,2024,0.0023,f,south africa
15,2024,0.0057,f,south africa
16,2024,0.0096,f,south africa
17,2024,0.012,f,south africa
18,2024,0.0127,f,south africa
19,2024,0.0121,f,south africa
20,2024,0.0111,f,south africa
21,2024,0.0099,f,south africa
22,2024,0.0087,f,south africa
23,2024,0.0075,f,south africa
24,2024,0.0065,f,south africa
25,2024,0.006,f,south africa
26,2024,0.0063,f,south africa
27,2024,0.0063,f,south africa
28,2024,0.0064,f,south africa
29,2024,0.0066,f,south africa
30,2024,0.0067,f,south africa
31,2024,0.0067,f,south africa
32,2024,0.0068,f,south africa
33,2024,0.0068,f,south africa
34,2024,0.0068,f,south africa
35,2024,0.0068,f,south africa
36,2024,0.0068,f,south africa
37,2024,0.0068,f,south africa
38,2024,0.0067,f,south africa
39,2024,0.0066,f,south africa
40,2024,0.0065,f,south africa
41,2024,0.0064,f,south africa
42,2024,0.0063,f,south africa
43,2024,0.0061,f,south africa
44,2024,0.006,f,south africa
45,2024,0.0059,f,south africa
46,2024,0.0057,f,south africa
47,2024,0.0056,f,south africa
48,2024,0.0054,f,south africa
49,2024,0.0053,f,south africa
50,2024,0.0052,f,south africa
51,2024,0.005,f,south africa
52,2024,0.0049,f,south africa
53,2024,0.0047,f,south africa
54,2024,0.0046,f,south africa
55,2024,0.0044,f,south africa
56,2024,0.0042,f,south africa
57,2024,0.0041,f,south africa
58,2024,0.0039,f,south africa
59,2024,0.0038,f,south africa
60,2024,0.0036,f,south africa
61,2024,0.0034,f,south africa
62,2024,0.0033,f,south africa
63,2024,0.0031,f,south africa
64,2024,0.0029,f,south africa
65,2024,0.0028,f,south africa
66,2024,0.0026,f,south africa
67,2024,0.0025,f,south africa
68,2024,0.0023,f,south africa
69,2024,0.0021,f,south africa
70,2024,0.002,f,south africa
71,2024,0.0018,f,south africa
72,2024,0.0016,f,south africa
73,2024,0.0015,f,south africa
74,2024,0.0013,f,south africa
75,2024,0.0012,f,south africa
76,2024,0.001,f,south africa
77,2024,0.0009,f,south africa
78,2024,0.0008,f,south africa
79,2024,0.0007,f,south africa
80,2024,0.0006,f,south africa
81,2024,0.0005,f,south africa
82,2024,0.0004,f,south africa
83,2024,0.000336,f,south africa
84,2024,0.000282,f,south africa
85,2024,0.000229,f,south africa
86,2024,0.000185,f,south africa
87,2024,0.000149,f,south africa
88,2024,0.00012,f,south africa
89,2024,0.0000972,f,south africa
10,2025,0.00000011,f,south africa
11,2025,0.00000636,f,south africa
12,2025,0.0000843,f,south africa
13,2025,0.0005,f,south africa
14,2025,0.0021,f,south africa
15,2025,0.0053,f,south africa
16,2025,0.009,f,south africa
17,2025,0.0115,f,south africa
18,2025,0.0122,f,south africa
19,2025,0.0117,f,south africa
20,2025,0.0107,f,south africa
21,2025,0.0095,f,south africa
22,2025,0.0083,f,south africa
23,2025,0.0072,f,south africa
24,2025,0.0062,f,south africa
25,2025,0.0057,f,south africa
26,2025,0.0059,f,south africa
27,2025,0.006,f,south africa
28,2025,0.006,f,south africa
29,2025,0.0061,f,south africa
30,2025,0.0062,f,south africa
31,2025,0.0063,f,south africa
32,2025,0.0063,f,south africa
33,2025,0.0064,f,south africa
34,2025,0.0064,f,south africa
35,2025,0.0064,f,south africa
36,2025,0.0064,f,south africa
37,2025,0.0064,f,south africa
38,2025,0.0064,f,south africa
39,2025,0.0063,f,south africa
40,2025,0.0062,f,south africa
41,2025,0.0062,f,south africa
42,2025,0.0061,f,south africa
43,2025,0.006,f,south africa
44,2025,0.0059,f,south africa
45,2025,0.0057,f,south africa
46,2025,0.0056,f,south africa
47,2025,0.0055,f,south africa
48,2025,0.0053,f,south africa
49,2025,0.0052,f,south africa
50,2025,0.0051,f,south africa
51,2025,0.0049,f,south africa
52,2025,0.0048,f,south africa
53,2025,0.0047,f,south africa
54,2025,0.0045,f,south africa
55,2025,0.0044,f,south africa
56,2025,0.0042,f,south africa
57,2025,0.0041,f,south africa
58,2025,0.0039,f,south africa
59,2025,0.0038,f,south africa
60,2025,0.0036,f,south africa
61,2025,0.0035,f,south africa
62,2025,0.0033,f,south africa
63,2025,0.0032,f,south africa
64,2025,0.003,f,south africa
65,2025,0.0028,f,south africa
66,2025,0.0027,f,south africa
67,2025,0.0025,f,south africa
68,2025,0.0024,f,south africa
69,2025,0.0022,f,south africa
70,2025,0.0021,f,south africa
71,2025,0.0019,f,south africa
72,2025,0.0017,f,south africa
73,2025,0.0016,f,south africa
74,2025,0.0014,f,south africa
75,2025,0.0013,f,south africa
76,2025,0.0012,f,south africa
77,2025,0.001,f,south africa
78,2025,0.0009,f,south africa
79,2025,0.0008,f,south africa
80,2025,0.0006,f,south africa
81,2025,0.0005,f,south africa
82,2025,0.0005,f,south africa
83,2025,0.0004,f,south africa
84,2025,0.000328,f,south africa
85,2025,0.000267,f,south africa
86,2025,0.000216,f,south africa
87,2025,0.000174,f,south africa
88,2025,0.000141,f,south africa
89,2025,0.000115,f,south africa
10,2026,0.00000009,f,south africa
11,2026,0.00000571,f,south africa
12,2026,0.0000762,f,south africa
13,2026,0.0005,f,south africa
14,2026,0.0019,f,south africa
15,2026,0.0048,f,south africa
16,2026,0.0084,f,south africa
17,2026,0.0109,f,south africa
18,2026,0.0117,f,south africa
19,2026,0.0113,f,south africa
20,2026,0.0104,f,south africa
21,2026,0.0092,f,south africa
22,2026,0.0081,f,south africa
23,2026,0.007,f,south africa
24,2026,0.006,f,south africa
25,2026,0.0055,f,south africa
26,2026,0.0057,f,south africa
27,2026,0.0057,f,south africa
28,2026,0.0057,f,south africa
29,2026,0.0057,f,south africa
30,2026,0.0058,f,south africa
31,2026,0.0059,f,south africa
32,2026,0.0059,f,south africa
33,2026,0.006,f,south africa
34,2026,0.006,f,south africa
35,2026,0.0061,f,south africa
36,2026,0.0061,f,south africa
37,2026,0.0061,f,south africa
38,2026,0.0061,f,south africa
39,2026,0.006,f,south africa
40,2026,0.006,f,south africa
41,2026,0.0059,f,south africa
42,2026,0.0058,f,south africa
43,2026,0.0058,f,south africa
44,2026,0.0057,f,south africa
45,2026,0.0056,f,south africa
46,2026,0.0055,f,south africa
47,2026,0.0053,f,south africa
48,2026,0.0052,f,south africa
49,2026,0.0051,f,south africa
50,2026,0.005,f,south africa
51,2026,0.0048,f,south africa
52,2026,0.0047,f,south africa
53,2026,0.0046,f,south africa
54,2026,0.0045,f,south africa
55,2026,0.0043,f,south africa
56,2026,0.0042,f,south africa
57,2026,0.0041,f,south africa
58,2026,0.0039,f,south africa
59,2026,0.0038,f,south africa
60,2026,0.0036,f,south africa
61,2026,0.0035,f,south africa
62,2026,0.0033,f,south africa
63,2026,0.0032,f,south africa
64,2026,0.003,f,south africa
65,2026,0.0029,f,south africa
66,2026,0.0027,f,south africa
67,2026,0.0026,f,south africa
68,2026,0.0024,f,south africa
69,2026,0.0023,f,south africa
70,2026,0.0021,f,south africa
71,2026,0.002,f,south africa
72,2026,0.0018,f,south africa
73,2026,0.0017,f,south africa
74,2026,0.0015,f,south africa
75,2026,0.0014,f,south africa
76,2026,0.0013,f,south africa
77,2026,0.0011,f,south africa
78,2026,0.001,f,south africa
79,2026,0.0009,f,south africa
80,2026,0.0007,f,south africa
81,2026,0.0006,f,south africa
82,2026,0.0005,f,south africa
83,2026,0.0004,f,south africa
84,2026,0.0004,f,south africa
85,2026,0.00031,f,south africa
86,2026,0.000251,f,south africa
87,2026,0.000203,f,south africa
88,2026,0.000165,f,south africa
89,2026,0.000135,f,south africa
10,2027,0.00000009,f,south africa
11,2027,0.00000516,f,south africa
12,2027,0.0000687,f,south africa
13,2027,0.0004,f,south africa
14,2027,0.0017,f,south africa
15,2027,0.0043,f,south africa
16,2027,0.0077,f,south africa
17,2027,0.0102,f,south africa
18,2027,0.0111,f,south africa
19,2027,0.0109,f,south africa
20,2027,0.0101,f,south africa
21,2027,0.009,f,south africa
22,2027,0.0079,f,south africa
23,2027,0.0068,f,south africa
24,2027,0.0058,f,south africa
25,2027,0.0053,f,south africa
26,2027,0.0055,f,south africa
27,2027,0.0054,f,south africa
28,2027,0.0054,f,south africa
29,2027,0.0055,f,south africa
30,2027,0.0055,f,south africa
31,2027,0.0055,f,south africa
32,2027,0.0056,f,south africa
33,2027,0.0056,f,south africa
34,2027,0.0057,f,south africa
35,2027,0.0057,f,south africa
36,2027,0.0057,f,south africa
37,2027,0.0058,f,south africa
38,2027,0.0058,f,south africa
39,2027,0.0057,f,south africa
40,2027,0.0057,f,south africa
41,2027,0.0057,f,south africa
42,2027,0.0056,f,south africa
43,2027,0.0056,f,south africa
44,2027,0.0055,f,south africa
45,2027,0.0054,f,south africa
46,2027,0.0053,f,south africa
47,2027,0.0052,f,south africa
48,2027,0.0051,f,south africa
49,2027,0.005,f,south africa
50,2027,0.0049,f,south africa
51,2027,0.0047,f,south africa
52,2027,0.0046,f,south africa
53,2027,0.0045,f,south africa
54,2027,0.0044,f,south africa
55,2027,0.0043,f,south africa
56,2027,0.0042,f,south africa
57,2027,0.004,f,south africa
58,2027,0.0039,f,south africa
59,2027,0.0038,f,south africa
60,2027,0.0036,f,south africa
61,2027,0.0035,f,south africa
62,2027,0.0033,f,south africa
63,2027,0.0032,f,south africa
64,2027,0.0031,f,south africa
65,2027,0.0029,f,south africa
66,2027,0.0028,f,south africa
67,2027,0.0026,f,south africa
68,2027,0.0025,f,south africa
69,2027,0.0024,f,south africa
70,2027,0.0022,f,south africa
